EventId,Mean,STDDEVI,STDDEVC,EXPVAL,RATE
2847001,71.0493809247297,301.959883187433,106.574071387094,36049887,1E-10
2847007,100282.249901216,82415.3204427173,150423.374851824,1038072039,1E-10
2847009,1532091.50861385,1196704.93015671,2021867.51750795,1483671621,1E-10
2847011,32989.0957964428,82018.8502575763,49483.6436946643,108533439,1E-10
2847023,7084714.61799384,2918957.47519931,8749577.82852874,2693901120,1E-10
2847042,1455941.15292721,593968.042379856,2182999.70756554,4207118025,1E-10
2847062,46.9471451046646,282.171522945003,70.4207176569969,18057261,1E-10
2847095,21242879.5316712,6176611.02657632,18439563.6570903,2823839901,1E-10
2847096,793440.018688131,402943.727096383,1190122.67668857,2693901120,1E-10
2847109,16315.3969690293,39064.3364625979,24473.095453544,144583326,1E-10
2847117,793.674260868995,3373.11576795819,1190.51139130349,36049887,1E-10
2847121,6239659.18759817,2300023.92879959,8465870.24861423,4207118025,1E-10
2847125,31.9048966144115,234.617858137467,47.8573449216173,18021567,1E-10
2847131,4226592.75962078,1991441.04571415,5460027.14761263,2823839901,1E-10
2847134,870990.085374408,434853.601864194,1305737.07986566,2823839901,1E-10
2847139,6354082.69747532,2444089.93570632,8555514.59993408,4656364919.1706,1E-10
2847142,90326.8277717582,113747.961217276,135490.241657637,606138375,1E-10
2847152,16011.4332823696,39824.6690854354,24017.1499235543,108533439,1E-10
2847154,623249.577176515,310471.463289544,934818.772912013,2823839901,1E-10
2847160,781779.651906376,652289.263396934,1117125.97568587,1483671621,1E-10
2847164,736350.273093236,373340.609518875,1104504.78190013,2693901120,1E-10
2847169,3918475.55598131,891308.212956234,5877540.83572142,13455937071,1E-10
2847172,2736650.20194413,1358534.60014352,3871791.32795907,2823839901,1E-10
2847176,311238.300738937,262938.491903023,465778.816821941,1483671621,1E-10
2847185,7153459.72999262,3408931.66776669,7355597.31598907,1483671621,1E-10
2847191,326324859.688496,24838359.3383878,341160132.100684,75060714227.739,1E-10
2847195,2744.76152115047,11665.2370156751,4117.1422817257,36049887,1E-10
2847204,249306.427013025,190334.836455501,373947.863395889,1483671621,1E-10
2847209,743596.174073008,633871.3790193,1061485.69481736,1483671621,1E-10
2847221,2455.71158117975,10436.7747127965,3683.56737176963,36049887,1E-10
2847224,305642.328031338,279730.56235018,456667.484804246,1483671621,1E-10
2847234,76946.9068196119,75669.1104137708,115420.360229418,738776874,1E-10
2847241,26698.4374358675,54607.3137316231,40047.6561538013,162193125,1E-10
2847242,488299.271868853,470341.292759279,703146.739175905,1483671621,1E-10
2847243,22536.1658871766,56040.3887938695,33804.2488307649,108533439,1E-10
2847244,2987415.05469191,1833468.60946696,3677397.9481669,1483671621,1E-10
2847245,984486.124678299,498760.528736134,1476603.45366803,2693901120,1E-10
2847250,1516.29916673321,6444.27176288875,2274.44875009982,36049887,1E-10
2847272,124822.956614645,123963.096912604,187234.434921968,693810639,1E-10
2847274,49181636.4124456,10052379.9602381,31651941.170538,4489783997.1618,1E-10
2847275,20328.6008983774,31523.0616537962,30492.9013475661,306939981,1E-10
2847278,1600780.92183303,1187030.33181542,2166157.92088885,1483671621,1E-10
2847280,642130.201561673,259435.07150482,963191.195005348,4207118025,1E-10
2847294,2520641.61345116,1251173.0927055,3716214.99115065,2693901120,1E-10
2847296,3234215.3717857,1577882.91371248,4419627.58340354,2823839901,1E-10
2847316,12669455.7147705,1745422.80392622,18996141.4797159,40402232733,1E-10
2847318,11861746.4419217,1396519.74562152,17792321.5745691,60065071797,1E-10
2847321,35082892.3347482,5979015.82327951,45910966.655623,28746998790.1348,1E-10
2847328,15950782.8324219,4858091.05935293,17241040.5892316,4333775733.0666,1E-10
2847329,18673930.5533476,2856609.17425131,26997265.6954895,52489156992,1E-10
2847338,14270.759893199,35498.6473468486,21406.1398397985,108533439,1E-10
2847339,1702443.81753257,688188.233992591,2551634.56039126,4207118025,1E-10
2847341,9791717.67530403,2240761.89270455,14503229.5191859,14957665953,1E-10
2847346,721.411773543171,3066.00018232267,1082.11766031476,36049887,1E-10
2847357,2465796.74869964,931468.575666994,3698422.35152371,5469482391.5112,1E-10
2847363,575483.395609244,573198.905536333,811770.613669968,1483671621,1E-10
2847364,2455530.19028837,1209282.92963729,3516890.45091233,3194759349,1E-10
2847369,6006631.43265638,726000.377260663,9009941.63606332,50964545292,1E-10
2847371,176355603.044514,21880462.9374251,67766085.7498883,5999976089.8839,1E-10
2847381,24353.9887600717,60558.1816580297,36530.9831401075,108533439,1E-10
2847397,1616357.36203234,695537.849983841,2418304.85733277,4307511522,1E-10
2847398,12703010.4118953,2392186.27368173,18876352.0379767,46798367346,1E-10
2847407,4975398.64242164,2227274.65079337,6363027.62455989,2823839901,1E-10
2847416,1437125.87181681,753991.649533503,2128147.71599518,2823839901,1E-10
2847422,68833892.9299703,11907701.5034164,35889577.4021409,2857182023.9836,1E-10
2847444,13174852.1669966,4569728.33616426,13771684.2093844,2721345046.56,1E-10
2847450,317869.838816597,186770.212282398,476803.436174314,2004021786,1E-10
2847456,17679883.2541921,5212786.51028808,19360728.0261413,4500499755.0754,1E-10
2847477,2051156.44997641,339862.037228315,3076734.67496462,29361897519,1E-10
2847478,75689751.7594644,13212079.6054852,40355484.0053076,4767293025.192,1E-10
2847484,43190.8104948115,93934.3658976755,64786.2157422172,180906861,1E-10
2847488,71.0493809247297,301.959883187433,106.574071387094,36049887,1E-10
2847496,22962.9212801413,57100.9935802266,34444.3819202119,108533439,1E-10
2847501,20338.5730208931,48223.5691499766,30507.8595313396,351754014,1E-10
2847518,2892261.58840997,1422265.21230902,4239317.97501811,2693901120,1E-10
2847523,10877925.8026233,4442612.728715,9781056.99560864,1492369946.2671,1E-10
2847541,1402.24867461229,6770.60544238306,2103.37301191843,45047907,1E-10
2847548,2951328.68286487,1462937.90986319,4083391.96166114,2823839901,1E-10
2847554,432338.844423467,222711.602268877,648496.670480428,2823839901,1E-10
2847559,367748175.312165,33467992.903596,111040380.879536,5427734513.9946,1E-10
2847563,3644629.79912436,1805899.11963469,4757250.28770951,2823839901,1E-10
2847572,944481.062425786,515238.805487937,1413336.18098113,2823839901,1E-10
2847575,32319043.8780698,7949387.34599009,30534905.3949395,18669569289.7004,1E-10
2847578,71.0493809247297,301.959883187433,106.574071387094,36049887,1E-10
2847579,8966059.59165234,2129243.47151262,12579656.4479692,42740166075,1E-10
2847593,125713075.929347,17937966.1960157,54475468.5132316,3262686746.976,1E-10
2847594,25095.3073900281,62400.564749215,37642.9610850421,108533439,1E-10
2847614,1109980.45364507,521554.045157329,1662182.70504852,4307511522,1E-10
2847620,68344.3242746653,64867.136717525,102516.486411998,767300382,1E-10
2847628,894378.64803215,454796.004215196,1341492.67149704,2693901120,1E-10
2847636,15261511.0746101,5591584.0714939,11745147.7071815,4810210524.3569,1E-10
2847638,4144979.92198399,1941130.68728346,5403901.58316677,2823839901,1E-10
2847640,4618489.22594107,2111147.25543692,6024307.09065025,2823839901,1E-10
2847645,15294.2479113198,38042.2770755569,22941.3718669798,108533439,1E-10
2847669,76765139.5252578,9841894.99106224,94753283.4678247,45103954251.6268,1E-10
2847688,2160402.16693247,1080881.13514555,3203574.97367003,2693901120,1E-10
2847691,16283128.6674089,5053538.92903265,16714158.8430566,4307511522,1E-10
2847693,708035.011722556,359005.988597741,1062045.35377748,2693901120,1E-10
2847694,3611.91135972778,15350.6240036378,5417.86703959167,36049887,1E-10
2847703,2276243.382053,1134234.33666172,3369547.88794986,2693901120,1E-10
2847719,18180327.5121861,2670157.03567792,26494764.944589,51005485371,1E-10
2847723,11425667.0541749,4548917.2904942,11371087.8889674,4722146389.848,1E-10
2847724,309997.518088501,243921.046495406,464622.654111704,1483671621,1E-10
2847728,769016.987919485,390629.020388436,1153491.59549635,2693901120,1E-10
2847732,35895322.463644,8418902.45036331,24433659.9510659,3474577298.32303,1E-10
2847739,1329918.89352911,946076.624404092,1882257.77440582,2007283458,1E-10
2847743,651629.61535164,329680.204883608,977444.42302746,2693901120,1E-10
2847744,32746536.1333958,7956589.59566655,25546664.1915515,4488214250.6184,1E-10
2847748,5899664.96289574,2480386.59847015,7473299.89699411,2823839901,1E-10
2847756,6212378.14271607,2593046.29570694,7812010.9582717,2823839901,1E-10
2847757,7165168.04117651,3004795.69544698,8358697.21987008,2823839901,1E-10
2847760,3954670.41028796,1892759.1490531,5295832.13964728,4477279019.3544,1E-10
2847768,16386868.909314,5313383.79155727,15972244.9105684,2726223291.648,1E-10
2847776,431484.508481428,370733.168831676,643059.397223202,1483671621,1E-10
2847782,51571742.5061526,10125939.2176486,30995785.0710871,2823839901,1E-10
2847818,26288757.4095312,5720445.51380506,30583158.211818,40743799049.3568,1E-10
2847820,15137383.0979915,4622407.74648284,17263907.2574331,4207118025,1E-10
2847824,28044010.7713831,5424761.59150734,36434814.7455737,27386212350,1E-10
2847848,865.936794799666,3680.23155166432,1298.9051921995,36049887,1E-10
2847869,920844.50024747,470752.092221604,1381101.47108207,2693901120,1E-10
2847880,16767709.301095,3728992.1406624,22379730.7834178,41426135638.6968,1E-10
2847885,1116465.94322734,446523.466997841,1674669.25108361,4598198745.3549,1E-10
2847887,3284810.3244308,450705.518762093,4927213.24660027,38361181320,1E-10
2847912,21255102.9561969,6185376.5735449,18597725.9097311,2823839901,1E-10
2847918,23.2748744080864,139.891504444876,34.9123116121296,18057261,1E-10
2847922,33626734.0506079,8069103.48996114,24190686.0150456,3809910156,1E-10
2847926,1749823.83913794,1353500.04950451,2191366.93455589,1483671621,1E-10
2847934,412348.804441238,243220.018799199,618446.397751782,2004021786,1E-10
2847952,369182.964599689,300790.438134906,552181.080886923,1483671621,1E-10
2847995,18274.7407101669,45449.5872278168,27412.1110652503,108533439,1E-10
2848024,982474.48514041,372032.718963965,1473711.72771061,4882455933,1E-10
2848060,88022.5605450807,79099.7251184542,132033.840817621,901268007,1E-10
2848062,31.9048966144115,234.617858137467,47.8573449216173,18021567,1E-10
2848095,21429479.7320311,6232428.82801548,18862998.107668,2693901120,1E-10
2848116,260421.583320481,220272.686055247,390266.320950853,1483671621,1E-10
2848118,1800555.02819765,727357.869245787,2698114.38956542,4207118025,1E-10
2848135,23.2748744080864,139.891504444876,34.9123116121296,18057261,1E-10
2848150,396352.171503352,202809.502916192,594528.257255029,2693901120,1E-10
2848157,2744.76152115047,11665.2370156751,4117.1422817257,36049887,1E-10
2848174,561443.057450652,227306.691861112,842161.73758661,4207118025,1E-10
2848182,148060165.110347,20051417.2450326,54058872.4667454,3329593825.4735,1E-10
2848217,470.300529910487,772.663330790867,705.45079486573,243220575,1E-10
2848249,219232.687696318,129212.451759016,328849.031544477,2004021786,1E-10
2848265,1780211.09144771,924228.792510845,2600614.3772727,2823839901,1E-10
2848275,30281.7390499827,75290.3023852218,45422.6085749741,108533439,1E-10
2848296,46.9471451046646,282.171522945003,70.4207176569969,18057261,1E-10
2848319,2097027.76644293,556715.05801927,3145541.6496644,10032199623,1E-10
2848332,1172082.34322401,524378.344869519,1757473.11971783,5025188250.3,1E-10
2848336,968505.955984365,705803.964633914,1401096.63199505,2708329046.55,1E-10
2848352,4734578.2402361,1929174.86196048,10137944.3484908,3153173891.1,1E-10
2848358,812.944445119536,3183.30590581163,1219.4166676793,58312136.7,1E-10
2848363,42961309.9930429,9719721.32009742,29903566.0338517,3153173891.1,1E-10
2848403,26738962.4734927,7182283.06262084,21798337.0881505,2745051238.7456,1E-10
2848430,4734578.2402361,2156131.26859255,6350190.92967783,3153173891.1,1E-10
2848431,3033.81146112118,12893.6993185537,4550.71719168178,36049887,8.62470658189352E-05
2848433,61620456.2756793,11905336.3365712,36179713.9096097,3155692611.072,2.22547201432502E-05
2848434,10720538.0994642,3955046.82475632,11970539.2724103,2977404857.5758,3.58647613419222E-07
2848435,28429063.9736914,8135530.52101542,17516821.6635479,4735877995.324,1.31050925717903E-06
2848436,5606917.86397961,2439624.33958448,7130170.82148279,4009924799.9524,6.32577944645895E-06
2848439,276566868.430074,28083893.1118589,79327349.0391692,5260021200.325,5.94178499971117E-05
2848440,13650495.6913787,4711529.07237031,14222986.45714,2761089477.6,6.46284576754551E-05
2848442,1728522.42883176,698336.0126092,2590620.00520532,4207118025,9.53256927477523E-06
2848443,10716048.3280966,3814994.67377754,12587053.5619544,4485812804.2268,8.31424231585168E-05
2848445,5964522.34985972,3028051.88302811,6491515.07060425,1525273452.4246,0.000128711692736132
2848446,1204110.76207361,604106.703090448,1803100.06047573,4570886980.4126,7.69086106992388E-06
2848447,36532414.0964075,8495731.81515096,31128769.6117054,4640053749.735,1.20442647076901E-07
2848448,18039951.3994928,5433289.47283141,19525825.8303725,5809539596.616,1.25353304449948E-05
2848449,22596759.395877,5829136.28123983,23884579.3887723,5639712131.52,1.86099673946082E-06
2848450,6503667.79040459,2861557.38496822,7570597.55307873,2823839901,1.4848807289254E-05
2848451,1664179.91321898,979786.891509271,2364233.68457608,4307511522,5.46403492462567E-05
2848453,213352599.736487,24541181.6389576,82571389.9602356,5363345533.9478,6.47752655405792E-06
2848456,2311010.50795329,1472117.24757057,3021467.50958743,3218605084.7685,3.82858753089623E-06
2848458,194943861.49498,23597417.545065,73561859.9809783,5425390441.951,2.12017217787308E-06
2848459,48109084.271641,10107223.090831,34974737.6827586,4785297588.4818,1.60401535245756E-05
2848460,2708516.63144934,1342018.11015092,3980132.31096105,2693901120,1.84929087339571E-05
2848462,30457789.6199689,7768129.29258908,23577172.4721041,2772791305.152,1.65152130125664E-05
2848463,58080112.8547594,11438400.6721626,34781452.1927776,3099217640.352,2.22718412621052E-05
2848464,24346761.4026202,7418858.01270493,17049105.0101983,7267908249.5858,8.47494701700338E-07
2848465,32961989.8315144,8039561.92151091,24484375.8393431,2823839901,0.000294159698538644
2848466,89753758.6733896,14451709.1307623,58759249.1603648,10462518493.3413,1.31116519058917E-06
2848467,157014381.304731,19335353.2882904,92877915.3230945,8371907700.374,1.43917856657476E-06
2848468,1145654.9357351,428787.324928379,1718467.12427208,4909475463,1.70345140767975E-05
2848469,1940458.93429518,1205028.76638664,2655204.84332378,2823839901,2.39989387887718E-06
2848471,51977426.4665412,9872590.29332749,36205855.787839,6436724688.0657,3.55003692346775E-06
2848472,350149259.848053,29091166.4750271,160535472.359866,3863541279.2538,4.67229264921862E-05
2848473,15890956.2753037,5071135.31509725,17877656.3075761,4757432875.752,1.85717081126863E-05
